"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.08",""
"passed","Thu Sep 12 02:32:22 GMT 2024","Thu Sep 12 02:32:22 GMT 2024","3","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.30",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","1","","STD","","STD","","KB-WRITE.02",""
"passed","Thu Sep 12 02:39:03 GMT 2024","Thu Sep 12 02:39:03 GMT 2024","6","","JOHN-CARRY-FLOWER","","JOHN-CARRY-FLOWER","","JOHN-CARRY-FLOWER-TEST.04",""
"passed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.51",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.43",""
"passed","Thu Sep 12 02:35:35 GMT 2024","Thu Sep 12 02:35:35 GMT 2024","3","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IBC-XP.12",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","3","","WALK-THRU","","WALK-THRU","","BCHAIN-COMP.06",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:55 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","comparisons.nils_if_control_test_5",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","experiments.unify-via-let",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.04",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","B5-TYPES-PRELIM.09",""
"failed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","52","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.02",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.36",""
"passed","Thu Sep 12 02:38:23 GMT 2024","Thu Sep 12 02:38:23 GMT 2024","42","","SUBTYPING","","SUBTYPING","","SUBTYPING-TEST.04",""
"failed","Thu Sep 12 02:39:03 GMT 2024","Thu Sep 12 02:39:03 GMT 2024","785","","JOHN-CARRY-FLOWER","","JOHN-CARRY-FLOWER","","JOHN-CARRY-FLOWER-TEST.05",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","D1-GADT.11",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","1","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.11",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.10",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","bidirectional_computation.send-more",""
"failed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:11 GMT 2024","1172","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-CASE-TEST.06",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","14","","QUICK","","QUICK","","D2-HIGHERFUNC.21",""
"failed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","44","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-TEST.09",""
"passed","Thu Sep 12 02:28:23 GMT 2024","Thu Sep 12 02:28:23 GMT 2024","2","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","SUPPORTRULEEXP.03",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:53 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bc_comp",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.39",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","2","","STD","","STD","","GROUNDED-BASIC.02",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.18",""
"passed","Thu Sep 12 03:09:28 GMT 2024","Thu Sep 12 03:09:28 GMT 2024","85","","POSSIBLY-WRONG","","POSSIBLY-WRONG","","TOO-EAGER-MATH.01",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","1","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.22",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","111","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.11",""
"passed","Thu Sep 12 03:09:28 GMT 2024","Thu Sep 12 03:09:28 GMT 2024","103","","POSSIBLY-WRONG","","POSSIBLY-WRONG","","TOO-EAGER-MATH.03",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.10",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","3","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.18",""
"passed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 01:59:59 GMT 2024","376","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS0-PREV.06",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-FLOAT.06",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","2","","STD","","STD","","LTE.02",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d4_type_prop",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.09",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","2","","BASIC","","BASIC","","STATE-TYPES.21",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D1-GADT.06",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.22",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.01",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","3","","COMPARISONS","","COMPARISONS","","NILS-IF-CONTROL-TEST-2.01",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_to_amr.user",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:33 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","prev.tests2",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","1","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.11",""
"passed","Thu Sep 12 02:29:44 GMT 2024","Thu Sep 12 02:29:44 GMT 2024","2","","COMMON","","COMMON","","ORDEREDSETTEST.10",""
"passed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","2","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-TEST.10",""
"passed","Thu Sep 12 03:01:33 GMT 2024","Thu Sep 12 03:01:33 GMT 2024","2","","TRANSPILER","","TRANSPILER","","LET-SUPERPOSE-IF-CASE.02",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.tests0",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.26",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","DEBUG-METTALOGTESTCURRIED.04",""
"failed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","66","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.07",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","3","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.12",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.synthesize",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","5","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.14",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","3","","WALK-THRU","","WALK-THRU","","TMPMATCH1.01",""
"failed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","401","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-CASE-TEST.08",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-MODULEA.04",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","STATES-SPACES.04",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","formula.DeductionFormulaTest",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","3","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-2.10",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.04",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-SYMBOLS.05",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.27",""
"failed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","105","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.04",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.03",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","comparisons.naive-fib",""
"passed","Thu Sep 12 02:29:44 GMT 2024","Thu Sep 12 02:29:44 GMT 2024","2","","COMMON","","COMMON","","LISTTEST.12",""
"failed","Thu Sep 12 02:28:23 GMT 2024","Thu Sep 12 02:28:23 GMT 2024","51","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","DEDUCTIONDTLTEST.01",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","1","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-SYMBOLS.10",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","80","","STD","","STD","","GROUNDED-BASIC.03",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","86","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SYMBOLS.14",""
"failed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","16","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.53",""
"passed","Thu Sep 12 02:31:53 GMT 2024","Thu Sep 12 02:31:53 GMT 2024","17","","ENTAIL","","ENTAIL","","IMPLICATIONDIRECTINTRODUCTIONENTAILTEST.06",""
"passed","Thu Sep 12 02:33:34 GMT 2024","Thu Sep 12 02:33:34 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.24",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.08",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","experiments.synthesize-via-unify-test-longer",""
"failed","Thu Sep 12 02:33:34 GMT 2024","Thu Sep 12 02:33:34 GMT 2024","22","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-XP.13",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SYMBOLS.05",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B1-EQUAL-CHAIN.05",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.17",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","E2-STATES.04",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","F1-MODULEA.05",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.16",""
"failed","Thu Sep 12 02:33:34 GMT 2024","Thu Sep 12 02:33:34 GMT 2024","43","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.21",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.07",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.36",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","3","","SPACES","","SPACES","","ADD-REMOVE-MATCH-S-STRINGS.03",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","spaces.add-remove-match-s-symbols",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","3","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT.12",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.22",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.16",""
"passed","Thu Sep 12 02:22:02 GMT 2024","Thu Sep 12 02:22:02 GMT 2024","2","","STRIPS-TO-METTA-IMPROVED","","STRIPS-TO-METTA-IMPROVED","","QUERIES.08",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C2-SPACES.03",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.02",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","3","","SPACES","","SPACES","","ADD-REMOVE-MATCH-S-SYMBOLS.03",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.17",""
"failed","Thu Sep 12 02:33:34 GMT 2024","Thu Sep 12 02:33:34 GMT 2024","21","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-XP.07",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.11",""
"passed","Thu Sep 12 02:32:28 GMT 2024","Thu Sep 12 02:32:28 GMT 2024","3","","HOL","","HOL","","NATDTLTEST.01",""
"passed","Thu Sep 12 03:22:52 GMT 2024","Thu Sep 12 03:22:53 GMT 2024","1328","","LANGUAGE-MODELS","","LANGUAGE-MODELS","","PLLM-PENNTREE.06",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D3-DEPTYPES.02",""
"passed","Thu Sep 12 02:30:06 GMT 2024","Thu Sep 12 02:30:06 GMT 2024","2","","FORMULA","","FORMULA","","DEDUCTIONFORMULATEST.06",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.22",""
"passed","Thu Sep 12 02:30:06 GMT 2024","Thu Sep 12 02:30:06 GMT 2024","3","","FORMULA","","FORMULA","","DEDUCTIONFORMULATEST.12",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:54 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","soap_opera_corpus.so_convert",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:33 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","new.tests1",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","ai-service.ai-service-composition-hard",""
"failed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 01:59:59 GMT 2024","83","","MAIN-BRANCH","","MAIN-BRANCH","","PREREQS.08",""
"passed","Thu Sep 12 02:03:51 GMT 2024","Thu Sep 12 02:03:51 GMT 2024","2","","CHAINING","","CHAINING","","TYPES-PRELIM.19",""
"passed","Thu Sep 12 02:32:22 GMT 2024","Thu Sep 12 02:32:22 GMT 2024","2","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.06",""
"passed","Thu Sep 12 02:17:41 GMT 2024","Thu Sep 12 02:17:41 GMT 2024","69","","PROB-DEP-TYPES","","PROB-DEP-TYPES","","PROB-DEP-TYPES.01",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","83","","STD","","STD","","NONDETERM.01",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.13",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.19",""
"passed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","2","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-XP.24",""
"failed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","218","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-UNIFY-TEST.03",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.states_spaces",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.24",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","3","","BASIC","","BASIC","","HYPERPOSING-UNSHARED.01",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.01",""
"failed","Thu Sep 12 02:33:34 GMT 2024","Thu Sep 12 02:33:34 GMT 2024","26","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-XP.15",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.06",""
"passed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 01:59:59 GMT 2024","2","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS2.06",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:54 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.factorial",""
"passed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","2","","EXPERIMENTS","","EXPERIMENTS","","UNIFY-VIA-CASE.05",""
"failed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 02:00:01 GMT 2024","2347","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS1.04",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-STRINGS.12",""
"passed","Thu Sep 12 02:32:28 GMT 2024","Thu Sep 12 02:32:28 GMT 2024","2","","HOL","","HOL","","NATPARITYTEST.11",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:33 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","nars_v0.tests4",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.18",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-STRINGS.06",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B1-EQUAL-CHAIN.03",""
"passed","Thu Sep 12 02:30:11 GMT 2024","Thu Sep 12 02:30:11 GMT 2024","3","","TRUTHVALUE","","TRUTHVALUE","","TRUTHVALUETEST.07",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","65","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.40",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.11",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.14",""
"failed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","71","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.15",""
"passed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","3","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-TYPE-CHECKING.11",""
"passed","Thu Sep 12 01:57:19 GMT 2024","Thu Sep 12 01:57:19 GMT 2024","2","","ANTI-REGRESSION","","ANTI-REGRESSION","","METTALOGTESTCURRIED2.02",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-FLOAT.12",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","1","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.09",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","loop-checks.06_loop_0",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","5","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.12",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","STATES-SPACES.03",""
"failed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","40","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-TEST.13",""
